"pid","cond","trial","base","tax","the","unr1","unr2","unr3","sel1","sel2","seltype1","seltype2","rt","tax_sel","the_sel","unr_sel"
4744,"triad_rand",13,"CAPTAIN","PILOT","SHIP","EAR","BENCH","FREEZER","PILOT","CAPTAIN","TAXONOMIC","BASE",5.09708841683,1,0,0
4744,"triad_rand",14,"MILK","LEMONADE","COW","GUITAR","LEAF","WINDOW","MILK","LEMONADE","BASE","TAXONOMIC",4.55821742753,1,0,0
4744,"triad_rand",15,"CAMEL","ANTELOPE","DESERT","CORK","ENGINE","PAMPHLET","ANTELOPE","CAMEL","TAXONOMIC","BASE",4.78834558936,1,0,0
4744,"triad_rand",16,"CITY","VILLAGE","AIRPORT","WHALE","NECK","CABINET","CITY","VILLAGE","BASE","TAXONOMIC",5.08678998171,1,0,0
4744,"triad_rand",17,"SHIP","CANOE","SAILOR","UMBRELLA","BANANA","CHAIR","SHIP","CANOE","BASE","TAXONOMIC",2.68712316541,1,0,0
4744,"triad_rand",18,"CRIB","BED","BABY","FERRY","BOWL","PATIO","CRIB","BED","BASE","TAXONOMIC",2.65683470195,1,0,0
4744,"triad_rand",19,"CIGARETTES","ALCOHOL","LUNGS","OUTLET","SOCK","CARPET","ALCOHOL","CIGARETTES","TAXONOMIC","BASE",2.19781622985,1,0,0
4744,"triad_rand",20,"CUP","BOWL","TEA","LAMP","PHONE","TRUCK","BOWL","CUP","TAXONOMIC","BASE",2.52942703264,1,0,0
4744,"triad_rand",21,"SUBMARINE","AIRPLANE","OCEAN","SHEET","CROW","DOCTOR","AIRPLANE","SUBMARINE","TAXONOMIC","BASE",6.37658431096,1,0,0
4744,"triad_rand",22,"CHAIR","SOFA","LEGS","BREAD","BALL","KEYBOARD","SOFA","CHAIR","TAXONOMIC","BASE",6.58288606469,1,0,0
4744,"triad_rand",23,"NEEDLE","PIN","THREAD","WAX","HYDRANT","WRIST","NEEDLE","PIN","BASE","TAXONOMIC",6.56320988585,1,0,0
4744,"triad_rand",24,"TOOTHBRUSH","COMB","FLOSS","CAKE","CUP","GLASSES","TOOTHBRUSH","COMB","BASE","TAXONOMIC",23.6575064326,1,0,0
4744,"triad_rand",25,"PENCIL","PEN","ERASER","FLUTE","MINT","SHEEP","PENCIL","PEN","BASE","TAXONOMIC",6.12099560477,1,0,0
4744,"triad_rand",26,"OVEN","MICROWAVE","PAN","SCREEN","BASKETBALL","BOOT","MICROWAVE","OVEN","TAXONOMIC","BASE",4.84413664239,1,0,0
4744,"triad_rand",27,"CROUTONS","BAGEL","SALAD","METAL","SHARK","SPOT","CROUTONS","SALAD","BASE","THEMATIC",5.315537603,0,1,0
4744,"triad_rand",28,"WAITRESS","STEWARDESS","RESTAURANT","SWAN","BEACH","CALCIUM","STEWARDESS","WAITRESS","TAXONOMIC","BASE",3.76724715582,1,0,0
4744,"triad_rand",29,"CAKE","DONUT","CANDLE","BROCHURE","LAKE","DRUM","CAKE","DONUT","BASE","TAXONOMIC",3.01079999842,1,0,0
4744,"triad_rand",30,"COOKIE","BISCUIT","CHOCOLATE","PAGE","WAVE","FUR","CHOCOLATE","COOKIE","THEMATIC","BASE",2.97823976778,0,1,0
4744,"triad_rand",31,"ROCKET","MISSILE","ASTRONAUT","BUG","CHEESE","WATER","ROCKET","MISSILE","BASE","TAXONOMIC",3.39714310874,1,0,0
4744,"triad_rand",32,"RECEPTIONIST","HOSTESS","TELEPHONE","PARK","HAND","STRING","RECEPTIONIST","HOSTESS","BASE","TAXONOMIC",5.56491420783,1,0,0
4744,"triad_rand",33,"SAXOPHONE","HARP","JAZZ","SODA","HAIR","PILOT","JAZZ","HARP","THEMATIC","TAXONOMIC",2.79448253899,0,0,1
4744,"triad_rand",34,"COW_2","BUFFALO","FARM","SKY","SLIDE","CHALK","BUFFALO","COW","TAXONOMIC","BASE",3.39607310707,1,0,0
4744,"triad_rand",35,"GARLIC","ONION","VAMPIRE","HOUSE","FOOT","CODE","ONION","GARLIC","TAXONOMIC","BASE",2.33063912737,1,0,0
4744,"triad_rand",36,"BICYCLE","CAR","HELMET","FISH","BEER","BANK","BICYCLE","CAR","BASE","TAXONOMIC",2.51917428446,1,0,0
4744,"triad_rand",37,"SURGEON","BUTCHER","KIDNEY","PENGUIN","MOVIE","HOUSE","BUTCHER","SURGEON","TAXONOMIC","BASE",3.81167109632,1,0,0
4744,"triad_rand",38,"COCONUT","ORANGE","BEACH","CYMBAL","SOCIETY","ROD","COCONUT","ORANGE","BASE","TAXONOMIC",2.50092002928,1,0,0
4744,"triad_rand",39,"PACKAGE","CRATE","DELIVERY","TROUT","CHILD","BILL","PACKAGE","CRATE","BASE","TAXONOMIC",3.14808465727,1,0,0
4744,"triad_rand",40,"BEER","JUICE","PARTY","SHOP","SNOW","WOUND","JUICE","BEER","TAXONOMIC","BASE",2.61025354272,1,0,0
4744,"triad_rand",41,"PANTS","DRESS","POCKET","ICE","TEETH","DOG","DRESS","PANTS","TAXONOMIC","BASE",9.32610287641,1,0,0
4744,"triad_rand",42,"RIVER","LAKE","RAPIDS","GLASS","BUDGET","FEATHER","RIVER","LAKE","BASE","TAXONOMIC",2.96903682631,1,0,0
4744,"triad_rand",43,"CHISEL","KNIFE","SCULPTURE","HAMSTER","BOTTLE","MIRROR","CHISEL","KNIFE","BASE","TAXONOMIC",1.91880700109,1,0,0
4744,"triad_rand",44,"SHAMPOO","BLEACH","SHOWER","TEAM","SAUCE","CIRCLE","BLEACH","SHAMPOO","TAXONOMIC","BASE",2.23953934309,1,0,0
4744,"triad_rand",45,"PENGUIN","GOOSE","ICE","VOLCANO","HEAD","BRICK","PENGUIN","GOOSE","BASE","TAXONOMIC",2.22911775182,1,0,0
4744,"triad_rand",46,"TRUCK","BUS","TRAILER","CLIMATE","CACTUS","CLUB","TRUCK","BUS","BASE","TAXONOMIC",10.4777749527,1,0,0
4744,"triad_rand",47,"SHOE","GLOVE","FOOT","WALL","CARD","TIGER","SHOE","GLOVE","BASE","TAXONOMIC",2.05141503751,1,0,0
4744,"triad_rand",48,"BEE","BUTTERFLY","HONEY","ASPHALT","COACH","PLIERS","BUTTERFLY","BEE","TAXONOMIC","BASE",1.8556302217,1,0,0
4744,"triad_rand",49,"BOTTLE","CAN","BABY","CLOCK","BERRY","BELL","BOTTLE","CAN","BASE","TAXONOMIC",3.58411861921,1,0,0
4744,"triad_rand",50,"SPOON","LADLE","CEREAL","LION","TREE","STEREO","SPOON","LADLE","BASE","TAXONOMIC",1.75689475711,1,0,0
4744,"triad_rand",51,"ROBBERY","TREASON","BANK","STEW","TUB","SHORE","TREASON","ROBBERY","TAXONOMIC","BASE",3.71911197805,1,0,0
4744,"triad_rand",52,"FOOTBALL","BASEBALL","QUARTERBACK","CLOUD","PLANT","NECKLACE","BASEBALL","FOOTBALL","TAXONOMIC","BASE",1.56872807523,1,0,0
4744,"triad_rand",53,"MONKEY","BEAR","BANANA","AIRPLANE","HAMMER","PLUG","MONKEY","BEAR","BASE","TAXONOMIC",2.32245321722,1,0,0
4744,"triad_rand",54,"HAPPY","SAD","SMILE","ROOF","SEED","KEY","HAPPY","SAD","BASE","TAXONOMIC",1.39203179812,1,0,0
4744,"triad_rand",55,"RABBI","PASTOR","TEMPLE","DRIVEWAY","GLOVES","APPLE","RABBI","PASTOR","BASE","TAXONOMIC",2.06100499377,1,0,0
4744,"triad_rand",56,"POLICE","FIREMAN","HANDCUFFS","CARAVAN","CRAB","LAUNDRY","POLICE","FIREMAN","BASE","TAXONOMIC",5.66540564054,1,0,0
4744,"triad_rand",57,"TORTILLA","BAGEL","BEANS","COLD","KNOB","SALESMAN","BAGEL","TORTILLA","TAXONOMIC","BASE",2.5868078592,1,0,0
4744,"triad_rand",58,"SILVER","GOLD","BULLET","STAIRS","BALLOON","LIBRARY","GOLD","SILVER","TAXONOMIC","BASE",1.43001983743,1,0,0
4744,"triad_rand",59,"DOG","CAT","BONE","POND","HOOD","QUEEN","CAT","DOG","TAXONOMIC","BASE",1.88441796809,1,0,0
4748,"triad_rand",1,"PENGUIN","GOOSE","ICE","VOLCANO","HEAD","BRICK","PENGUIN","ICE","BASE","THEMATIC",8.46416222709,0,1,0
4748,"triad_rand",2,"ROCKET","MISSILE","ASTRONAUT","BUG","CHEESE","WATER","ROCKET","ASTRONAUT","BASE","THEMATIC",7.32002949125,0,1,0
4748,"triad_rand",3,"CUP","BOWL","TEA","LAMP","PHONE","TRUCK","CUP","TEA","BASE","THEMATIC",2.77874338366,0,1,0
4748,"triad_rand",4,"SHIP","CANOE","SAILOR","UMBRELLA","BANANA","CHAIR","SHIP","SAILOR","BASE","THEMATIC",4.6154962861,0,1,0
4748,"triad_rand",5,"CIGARETTES","ALCOHOL","LUNGS","OUTLET","SOCK","CARPET","CIGARETTES","LUNGS","BASE","THEMATIC",18.7476020971,0,1,0
4748,"triad_rand",6,"CHISEL","KNIFE","SCULPTURE","HAMSTER","BOTTLE","MIRROR","CHISEL","SCULPTURE","BASE","THEMATIC",6.31289934702,0,1,0
4748,"triad_rand",7,"FIELD","COURT","GRASS","GAS","TOAD","SCHOOL","FIELD","GRASS","BASE","THEMATIC",3.74868269285,0,1,0
4748,"triad_rand",8,"SAXOPHONE","HARP","JAZZ","SODA","HAIR","PILOT","SAXOPHONE","JAZZ","BASE","THEMATIC",3.65413685427,0,1,0
4748,"triad_rand",9,"CAKE","DONUT","CANDLE","BROCHURE","LAKE","DRUM","DONUT","CAKE","TAXONOMIC","BASE",4.63209422371,1,0,0
4748,"triad_rand",10,"NEEDLE","PIN","THREAD","WAX","HYDRANT","WRIST","THREAD","NEEDLE","THEMATIC","BASE",3.98621015468,0,1,0
4748,"triad_rand",11,"PANTS","DRESS","POCKET","ICE","TEETH","DOG","POCKET","PANTS","THEMATIC","BASE",7.70001714917,0,1,0
4748,"triad_rand",12,"CAPTAIN","PILOT","SHIP","EAR","BENCH","FREEZER","CAPTAIN","SHIP","BASE","THEMATIC",3.05300812167,0,1,0
4748,"triad_rand",13,"CAMEL","ANTELOPE","DESERT","CORK","ENGINE","PAMPHLET","DESERT","CAMEL","THEMATIC","BASE",2.17884753668,0,1,0
4748,"triad_rand",14,"RIVER","LAKE","RAPIDS","GLASS","BUDGET","FEATHER","RIVER","RAPIDS","BASE","THEMATIC",7.90011673346,0,1,0
4748,"triad_rand",15,"COMPUTER","TABLET","MOUSE","ATHLETE","COUCH","SALON","TABLET","COMPUTER","TAXONOMIC","BASE",3.20494703625,1,0,0
4748,"triad_rand",16,"CAR","BIKE","SEATBELT","SHRIMP","COTTON","BISCUIT","CAR","SEATBELT","BASE","THEMATIC",2.02056508804,0,1,0
4748,"triad_rand",17,"RABBI","PASTOR","TEMPLE","DRIVEWAY","GLOVES","APPLE","PASTOR","TEMPLE","TAXONOMIC","THEMATIC",6.70024128008,0,0,1
4748,"triad_rand",18,"FOOTBALL","BASEBALL","QUARTERBACK","CLOUD","PLANT","NECKLACE","FOOTBALL","QUARTERBACK","BASE","THEMATIC",3.71902391482,0,1,0
4748,"triad_rand",19,"BEER","JUICE","PARTY","SHOP","SNOW","WOUND","PARTY","BEER","THEMATIC","BASE",3.80368614255,0,1,0
4748,"triad_rand",20,"WAITRESS","STEWARDESS","RESTAURANT","SWAN","BEACH","CALCIUM","RESTAURANT","WAITRESS","THEMATIC","BASE",4.95194858164,0,1,0
4748,"triad_rand",21,"COW","PIG","GRASS","CHISEL","PARCEL","HOTEL","GRASS","COW","THEMATIC","BASE",4.5129764189,0,1,0
4748,"triad_rand",22,"BICYCLE","CAR","HELMET","FISH","BEER","BANK","HELMET","BICYCLE","THEMATIC","BASE",5.60283371672,0,1,0
4748,"triad_rand",23,"ROBBERY","TREASON","BANK","STEW","TUB","SHORE","BANK","ROBBERY","THEMATIC","BASE",2.95451466551,0,1,0
4748,"triad_rand",24,"SUBMARINE","AIRPLANE","OCEAN","SHEET","CROW","DOCTOR","SUBMARINE","OCEAN","BASE","THEMATIC",3.95698573375,0,1,0
4748,"triad_rand",25,"COOKIE","BISCUIT","CHOCOLATE","PAGE","WAVE","FUR","COOKIE","BISCUIT","BASE","TAXONOMIC",5.40756900386,1,0,0
4748,"triad_rand",26,"MILK","LEMONADE","COW","GUITAR","LEAF","WINDOW","MILK","COW","BASE","THEMATIC",1.85789305015,0,1,0
4748,"triad_rand",27,"DOG","CAT","BONE","POND","HOOD","QUEEN","DOG","BONE","BASE","THEMATIC",2.84161194165,0,1,0
4748,"triad_rand",28,"BOTTLE","CAN","BABY","CLOCK","BERRY","BELL","BOTTLE","BABY","BASE","THEMATIC",4.8679600709,0,1,0
4748,"triad_rand",29,"RECEPTIONIST","HOSTESS","TELEPHONE","PARK","HAND","STRING","TELEPHONE","RECEPTIONIST","THEMATIC","BASE",3.1835367396,0,1,0
4748,"triad_rand",30,"SNOW","RAIN","SLED","CEMETARY","WORK","NOVEL","SLED","SNOW","THEMATIC","BASE",3.78778774505,0,1,0
4748,"triad_rand",31,"SILVER","GOLD","BULLET","STAIRS","BALLOON","LIBRARY","SILVER","GOLD","BASE","TAXONOMIC",4.31983316979,1,0,0
4748,"triad_rand",32,"FLY","ANT","WINGS","CEREAL","BUSINESS","CONCRETE","WINGS","FLY","THEMATIC","BASE",3.17805894013,0,1,0
4748,"triad_rand",33,"GARLIC","ONION","VAMPIRE","HOUSE","FOOT","CODE","GARLIC","VAMPIRE","BASE","THEMATIC",3.26396795822,0,1,0
4748,"triad_rand",34,"POLICE","FIREMAN","HANDCUFFS","CARAVAN","CRAB","LAUNDRY","POLICE","HANDCUFFS","BASE","THEMATIC",2.62901002332,0,1,0
4748,"triad_rand",35,"COW_2","BUFFALO","FARM","SKY","SLIDE","CHALK","COW","FARM","BASE","THEMATIC",2.22029652818,0,1,0
4748,"triad_rand",36,"COCONUT","ORANGE","BEACH","CYMBAL","SOCIETY","ROD","BEACH","COCONUT","THEMATIC","BASE",3.52711520661,0,1,0
4748,"triad_rand",37,"CITY","VILLAGE","AIRPORT","WHALE","NECK","CABINET","CITY","AIRPORT","BASE","THEMATIC",2.0209319079,0,1,0
4748,"triad_rand",38,"CHAIR","SOFA","LEGS","BREAD","BALL","KEYBOARD","CHAIR","SOFA","BASE","TAXONOMIC",3.19420265673,1,0,0
4748,"triad_rand",39,"CRIB","BED","BABY","FERRY","BOWL","PATIO","BABY","CRIB","THEMATIC","BASE",2.39565497215,0,1,0
4748,"triad_rand",40,"SPIDER","BEE","WEB","PEPPER","SHED","TOILET","WEB","SPIDER","THEMATIC","BASE",2.74992186867,0,1,0
4748,"triad_rand",41,"BIRD","BAT","NEST","BONE","RAIN","BRACKET","BIRD","NEST","BASE","THEMATIC",3.34371287936,0,1,0
4748,"triad_rand",42,"BISCUITS","TOAST","GRAVY","SNAIL","PELICAN","DANCE","GRAVY","BISCUITS","THEMATIC","BASE",1.44620261964,0,1,0
4748,"triad_rand",43,"PENCIL","PEN","ERASER","FLUTE","MINT","SHEEP","ERASER","PENCIL","THEMATIC","BASE",2.37067645825,0,1,0
4748,"triad_rand",44,"MONKEY","BEAR","BANANA","AIRPLANE","HAMMER","PLUG","BANANA","MONKEY","THEMATIC","BASE",2.00792138932,0,1,0
4748,"triad_rand",45,"PACKAGE","CRATE","DELIVERY","TROUT","CHILD","BILL","DELIVERY","PACKAGE","THEMATIC","BASE",2.54387238641,0,1,0
4748,"triad_rand",46,"PANDA","RACOON","BAMBOO","WHIP","FENDER","LAW","PANDA","BAMBOO","BASE","THEMATIC",1.98598370631,0,1,0
4748,"triad_rand",47,"CROUTONS","BAGEL","SALAD","METAL","SHARK","SPOT","CROUTONS","SALAD","BASE","THEMATIC",2.14381888634,0,1,0
4748,"triad_rand",48,"SHOE","GLOVE","FOOT","WALL","CARD","TIGER","SHOE","FOOT","BASE","THEMATIC",7.31430471739,0,1,0
4748,"triad_rand",49,"SURGEON","BUTCHER","KIDNEY","PENGUIN","MOVIE","HOUSE","SURGEON","KIDNEY","BASE","THEMATIC",4.33618744364,0,1,0
4748,"triad_rand",50,"TOOTHBRUSH","COMB","FLOSS","CAKE","CUP","GLASSES","TOOTHBRUSH","FLOSS","BASE","THEMATIC",2.01528162365,0,1,0
4748,"triad_rand",51,"CROWN","HAT","KING","SHOVEL","NOSE","TENT","CROWN","KING","BASE","THEMATIC",5.3729578263,0,1,0
4748,"triad_rand",52,"OVEN","MICROWAVE","PAN","SCREEN","BASKETBALL","BOOT","OVEN","MICROWAVE","BASE","TAXONOMIC",2.42799736207,1,0,0
4748,"triad_rand",53,"HAPPY","SAD","SMILE","ROOF","SEED","KEY","HAPPY","SMILE","BASE","THEMATIC",2.18467394746,0,1,0
4748,"triad_rand",54,"TORTILLA","BAGEL","BEANS","COLD","KNOB","SALESMAN","TORTILLA","BEANS","BASE","THEMATIC",5.05227613727,0,1,0
4748,"triad_rand",55,"BEE","BUTTERFLY","HONEY","ASPHALT","COACH","PLIERS","HONEY","BEE","THEMATIC","BASE",1.35717298405,0,1,0
4748,"triad_rand",56,"SHAMPOO","BLEACH","SHOWER","TEAM","SAUCE","CIRCLE","SHOWER","SHAMPOO","THEMATIC","BASE",2.19211529267,0,1,0
4748,"triad_rand",57,"LAWNMOWER","SCISSORS","GRASS","BOMB","AUNT","INTERNET","LAWNMOWER","GRASS","BASE","THEMATIC",2.42648538877,0,1,0
4748,"triad_rand",58,"TRUCK","BUS","TRAILER","CLIMATE","CACTUS","CLUB","BUS","TRUCK","TAXONOMIC","BASE",3.90074410141,1,0,0
4748,"triad_rand",59,"SPOON","LADLE","CEREAL","LION","TREE","STEREO","SPOON","CEREAL","BASE","THEMATIC",1.80636247105,0,1,0
4761,"triad_rand",1,"GARLIC","ONION","VAMPIRE","HOUSE","FOOT","CODE","GARLIC","ONION","BASE","TAXONOMIC",3.47287973258,1,0,0
4761,"triad_rand",2,"TRUCK","BUS","TRAILER","CLIMATE","CACTUS","CLUB","TRUCK","TRAILER","BASE","THEMATIC",5.86108417505,0,1,0
4761,"triad_rand",3,"WAITRESS","STEWARDESS","RESTAURANT","SWAN","BEACH","CALCIUM","WAITRESS","STEWARDESS","BASE","TAXONOMIC",3.33571525764,1,0,0
4761,"triad_rand",4,"CITY","VILLAGE","AIRPORT","WHALE","NECK","CABINET","CITY","VILLAGE","BASE","TAXONOMIC",4.63797343973,1,0,0
4761,"triad_rand",5,"CAR","BIKE","SEATBELT","SHRIMP","COTTON","BISCUIT","SEATBELT","CAR","THEMATIC","BASE",5.00080648178,0,1,0
4761,"triad_rand",6,"BEE","BUTTERFLY","HONEY","ASPHALT","COACH","PLIERS","BEE","HONEY","BASE","THEMATIC",4.03108596612,0,1,0
4761,"triad_rand",7,"SHIP","CANOE","SAILOR","UMBRELLA","BANANA","CHAIR","SHIP","CANOE","BASE","TAXONOMIC",4.87193327522,1,0,0
4761,"triad_rand",8,"ROBBERY","TREASON","BANK","STEW","TUB","SHORE","TREASON","ROBBERY","TAXONOMIC","BASE",4.40058605667,1,0,0
4761,"triad_rand",9,"SURGEON","BUTCHER","KIDNEY","PENGUIN","MOVIE","HOUSE","KIDNEY","SURGEON","THEMATIC","BASE",2.9414466416,0,1,0
4761,"triad_rand",10,"RABBI","PASTOR","TEMPLE","DRIVEWAY","GLOVES","APPLE","PASTOR","RABBI","TAXONOMIC","BASE",4.09702743925,1,0,0
4761,"triad_rand",11,"SUBMARINE","AIRPLANE","OCEAN","SHEET","CROW","DOCTOR","OCEAN","SUBMARINE","THEMATIC","BASE",3.08486995812,0,1,0
4761,"triad_rand",12,"FIELD","COURT","GRASS","GAS","TOAD","SCHOOL","FIELD","COURT","BASE","TAXONOMIC",4.27169166175,1,0,0
4761,"triad_rand",13,"TORTILLA","BAGEL","BEANS","COLD","KNOB","SALESMAN","BAGEL","BEANS","TAXONOMIC","THEMATIC",4.54076192664,0,0,1
4761,"triad_rand",14,"BICYCLE","CAR","HELMET","FISH","BEER","BANK","CAR","BICYCLE","TAXONOMIC","BASE",4.02673175906,1,0,0
4761,"triad_rand",15,"CHAIR","SOFA","LEGS","BREAD","BALL","KEYBOARD","CHAIR","SOFA","BASE","TAXONOMIC",3.33591787129,1,0,0
4761,"triad_rand",16,"BOTTLE","CAN","BABY","CLOCK","BERRY","BELL","CAN","BOTTLE","TAXONOMIC","BASE",2.71868485202,1,0,0
4761,"triad_rand",17,"DOG","CAT","BONE","POND","HOOD","QUEEN","CAT","DOG","TAXONOMIC","BASE",2.73188652179,1,0,0
4761,"triad_rand",18,"CROUTONS","BAGEL","SALAD","METAL","SHARK","SPOT","BAGEL","CROUTONS","TAXONOMIC","BASE",2.23000721397,1,0,0
4761,"triad_rand",19,"CHISEL","KNIFE","SCULPTURE","HAMSTER","BOTTLE","MIRROR","KNIFE","CHISEL","TAXONOMIC","BASE",4.55410430034,1,0,0
4761,"triad_rand",20,"BEER","JUICE","PARTY","SHOP","SNOW","WOUND","BEER","JUICE","BASE","TAXONOMIC",2.36979606539,1,0,0
4761,"triad_rand",21,"NEEDLE","PIN","THREAD","WAX","HYDRANT","WRIST","NEEDLE","PIN","BASE","TAXONOMIC",1.85579734927,1,0,0
4761,"triad_rand",22,"MONKEY","BEAR","BANANA","AIRPLANE","HAMMER","PLUG","BEAR","MONKEY","TAXONOMIC","BASE",2.21091253281,1,0,0
4761,"triad_rand",23,"COW","PIG","GRASS","CHISEL","PARCEL","HOTEL","PIG","COW","TAXONOMIC","BASE",1.7011266577,1,0,0
4761,"triad_rand",24,"SHAMPOO","BLEACH","SHOWER","TEAM","SAUCE","CIRCLE","BLEACH","SHAMPOO","TAXONOMIC","BASE",3.47256422472,1,0,0
4761,"triad_rand",25,"SAXOPHONE","HARP","JAZZ","SODA","HAIR","PILOT","SAXOPHONE","JAZZ","BASE","THEMATIC",2.4450246596,0,1,0
4761,"triad_rand",26,"PANTS","DRESS","POCKET","ICE","TEETH","DOG","POCKET","PANTS","THEMATIC","BASE",1.80190377374,0,1,0
4761,"triad_rand",27,"TOOTHBRUSH","COMB","FLOSS","CAKE","CUP","GLASSES","COMB","TOOTHBRUSH","TAXONOMIC","BASE",2.61061430671,1,0,0
4761,"triad_rand",28,"COMPUTER","TABLET","MOUSE","ATHLETE","COUCH","SALON","COMPUTER","TABLET","BASE","TAXONOMIC",2.22081610262,1,0,0
4761,"triad_rand",29,"COOKIE","BISCUIT","CHOCOLATE","PAGE","WAVE","FUR","BISCUIT","COOKIE","TAXONOMIC","BASE",2.68949391944,1,0,0
4761,"triad_rand",30,"PACKAGE","CRATE","DELIVERY","TROUT","CHILD","BILL","CRATE","PACKAGE","TAXONOMIC","BASE",2.07208708944,1,0,0
4761,"triad_rand",31,"SPIDER","BEE","WEB","PEPPER","SHED","TOILET","SPIDER","BEE","BASE","TAXONOMIC",1.67368045378,1,0,0
4761,"triad_rand",32,"PENCIL","PEN","ERASER","FLUTE","MINT","SHEEP","PEN","PENCIL","TAXONOMIC","BASE",1.68682418664,1,0,0
4761,"triad_rand",33,"CRIB","BED","BABY","FERRY","BOWL","PATIO","CRIB","BED","BASE","TAXONOMIC",2.46130691763,1,0,0
4761,"triad_rand",34,"RECEPTIONIST","HOSTESS","TELEPHONE","PARK","HAND","STRING","RECEPTIONIST","HOSTESS","BASE","TAXONOMIC",2.27029356136,1,0,0
4761,"triad_rand",35,"CAPTAIN","PILOT","SHIP","EAR","BENCH","FREEZER","SHIP","PILOT","THEMATIC","TAXONOMIC",4.59287071428,0,0,1
4761,"triad_rand",36,"CROWN","HAT","KING","SHOVEL","NOSE","TENT","HAT","CROWN","TAXONOMIC","BASE",2.98422096541,1,0,0
4761,"triad_rand",37,"POLICE","FIREMAN","HANDCUFFS","CARAVAN","CRAB","LAUNDRY","FIREMAN","POLICE","TAXONOMIC","BASE",3.16272690163,1,0,0
4761,"triad_rand",38,"CAKE","DONUT","CANDLE","BROCHURE","LAKE","DRUM","DONUT","CAKE","TAXONOMIC","BASE",2.1835004289,1,0,0
4761,"triad_rand",39,"COW_2","BUFFALO","FARM","SKY","SLIDE","CHALK","BUFFALO","COW","TAXONOMIC","BASE",2.34195191766,1,0,0
4761,"triad_rand",40,"CUP","BOWL","TEA","LAMP","PHONE","TRUCK","BOWL","CUP","TAXONOMIC","BASE",2.38102324528,1,0,0
4761,"triad_rand",41,"FLY","ANT","WINGS","CEREAL","BUSINESS","CONCRETE","FLY","ANT","BASE","TAXONOMIC",2.51688860917,1,0,0
4761,"triad_rand",42,"SNOW","RAIN","SLED","CEMETARY","WORK","NOVEL","SNOW","RAIN","BASE","TAXONOMIC",2.70504882095,1,0,0
4761,"triad_rand",43,"SILVER","GOLD","BULLET","STAIRS","BALLOON","LIBRARY","SILVER","GOLD","BASE","TAXONOMIC",2.71037272635,1,0,0
4761,"triad_rand",44,"PENGUIN","GOOSE","ICE","VOLCANO","HEAD","BRICK","PENGUIN","ICE","BASE","THEMATIC",1.85756492162,0,1,0
4761,"triad_rand",45,"LAWNMOWER","SCISSORS","GRASS","BOMB","AUNT","INTERNET","LAWNMOWER","SCISSORS","BASE","TAXONOMIC",2.3020529199,1,0,0
4761,"triad_rand",46,"SPOON","LADLE","CEREAL","LION","TREE","STEREO","SPOON","LADLE","BASE","TAXONOMIC",2.82316728174,1,0,0
4761,"triad_rand",47,"BISCUITS","TOAST","GRAVY","SNAIL","PELICAN","DANCE","TOAST","BISCUITS","TAXONOMIC","BASE",3.07713819476,1,0,0
4761,"triad_rand",48,"FOOTBALL","BASEBALL","QUARTERBACK","CLOUD","PLANT","NECKLACE","FOOTBALL","BASEBALL","BASE","TAXONOMIC",2.65850164557,1,0,0
4761,"triad_rand",49,"ROCKET","MISSILE","ASTRONAUT","BUG","CHEESE","WATER","ROCKET","MISSILE","BASE","TAXONOMIC",1.91474997575,1,0,0
4761,"triad_rand",50,"BIRD","BAT","NEST","BONE","RAIN","BRACKET","BIRD","BAT","BASE","TAXONOMIC",2.13774483724,1,0,0
4761,"triad_rand",51,"COCONUT","ORANGE","BEACH","CYMBAL","SOCIETY","ROD","COCONUT","ORANGE","BASE","TAXONOMIC",2.485695377,1,0,0
4761,"triad_rand",52,"OVEN","MICROWAVE","PAN","SCREEN","BASKETBALL","BOOT","OVEN","PAN","BASE","THEMATIC",3.04494877881,0,1,0
4761,"triad_rand",53,"CAMEL","ANTELOPE","DESERT","CORK","ENGINE","PAMPHLET","ANTELOPE","CAMEL","TAXONOMIC","BASE",2.74139711381,1,0,0
4761,"triad_rand",54,"RIVER","LAKE","RAPIDS","GLASS","BUDGET","FEATHER","RIVER","LAKE","BASE","TAXONOMIC",2.86361055538,1,0,0
4761,"triad_rand",55,"MILK","LEMONADE","COW","GUITAR","LEAF","WINDOW","MILK","COW","BASE","THEMATIC",2.00216750256,0,1,0
4761,"triad_rand",56,"HAPPY","SAD","SMILE","ROOF","SEED","KEY","HAPPY","SMILE","BASE","THEMATIC",2.27571248328,0,1,0
4761,"triad_rand",57,"CIGARETTES","ALCOHOL","LUNGS","OUTLET","SOCK","CARPET","ALCOHOL","CIGARETTES","TAXONOMIC","BASE",2.22128390178,1,0,0
4761,"triad_rand",58,"PANDA","RACOON","BAMBOO","WHIP","FENDER","LAW","BAMBOO","PANDA","THEMATIC","BASE",2.67626443995,0,1,0
4761,"triad_rand",59,"SHOE","GLOVE","FOOT","WALL","CARD","TIGER","SHOE","FOOT","BASE","THEMATIC",2.05365917934,0,1,0
4737,"triad_base",1,"SHAMPOO","BLEACH","SHOWER","TEAM","SAUCE","CIRCLE","SHAMPOO","SHOWER","BASE","THEMATIC",4.98693882848,0,1,0
4737,"triad_base",2,"SHIP","CANOE","SAILOR","UMBRELLA","BANANA","CHAIR","SHIP","SAILOR","BASE","THEMATIC",2.79034687653,0,1,0
